OBJECTID,Company,Address,City,State,Zip,Phone,Latitude,Longitude,Recovery,Landfill,C&D,Composting,Demolition,Electronics,HHW,Metals,Tires,Transfer Station,Vehicles,LF-C&D,LF-HW,LF-MSW,Region,DDRT_ID,x,y
2137,New River Tire Recycling LLC,3412 E 52 Bypass,Pilot Mountain,NC,27041,276-728-0201,36.3837420025,-80.4548819055,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,ecab75f5-b3df-47a2-9095-82cfb70cbc6e,-8956196.8408,4353553.9523
2244,Liberty Tire Recycling LLC,6322 Poplar Tent Rd,Concord,NC,28077,704-784-1210,35.4048864602,-80.681722419,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,e48710ca-c827-4424-b929-282aa454dcb6,-8981448.6126,4219041.582
2245,US Tire Recycling Partners LP,6322 Poplar Tent Rd,Concord,NC,28027,704-784-1210,35.4048864602,-80.681722419,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0538eaef-1662-49ef-9e5f-11faaa8d8be4,-8981448.6126,4219041.582
2264,Killy&#x27;s Tire,716 Broad St,Fuquay-Varina,NC,27526,919-609-3975,35.5922465251,-78.788172976,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6fbb5aa1-858e-481e-bcf6-46c278a2ed45,-8770659.5906,4244660.1668
2271,Person County Recycling Center,741 Martin St,Roxboro,NC,27573,336-599-7571,36.3910372129,-79.0045464679,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5d93429b-93e8-4de6-b299-8c8ae73b9f1b,-8794746.1896,4354562.7482
2321,Aiken County Recycling Drop Off #6,102 Cedar Rd,Windsor,SC,29856,803-642-1533,33.4854756453,-81.5184933124,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3dfddc16-6ac5-495a-a407-eb6bf564c13a,-9074597.5389,3959922.3178
2323,Poplar Hill Road Convenience Center,1029 Poplar Hill Rd,Ridgeville,SC,29472,843-688-5750,33.2216591779,-80.2804729848,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,82dfe6ae-8658-403b-b9e0-11c3cc496f19,-8936781.7043,3924763.4662
2327,Solid Waste and Recycling Center,104 Simmonsville Rd,Bluffton,SC,29910,843-815-1520,32.2611173492,-80.8716392265,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,794661b7-c8bd-4aa8-9532-4796bdc9b647,-9002590.0438,3797636.1729
2333,Allendale Drop-off Site,105 Miles Rd,Allendale,SC,29810,803-584-3438,32.9926913314,-81.2874695051,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,215a8a3b-fcfc-4558-8858-abf07e959a70,-9048880.0761,3894334.7466
2334,Eriez,106 Pitt St,Mount Pleasant,SC,29464,843-856-0456,32.7869300208,-79.8763414681,Yes,0,1,0,0,1,0,1,1,0,0,0,0,0,4,c027d13a-30f9-4f98-b1c9-6c3f5caf2d18,-8891793.9741,3867057.362
2335,Lake Wateree Recycling,10646 River Rd,Ridgeway,SC,29130,803-337-8237,34.3882899117,-80.810804683,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,36757c00-0b1f-4e7f-8c87-a15bbed190c3,-8995817.9828,4081060.7081
2340,Alligator Road Convenience Center,1078 Alligator Rd,Cordesville,SC,29434,843-336-5005,33.1370267856,-79.8897990485,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,c4efbe0e-7c41-4a4c-89a9-fa520a8ecf41,-8893292.0673,3913506.9917
2342,Anderson County Recycling Center,109 King David Rd,Anderson,SC,29625,864-260-1001,34.5076109439,-82.6576425112,Yes,0,1,0,0,1,0,0,1,0,0,0,0,0,4,efa56a56-f14e-4839-9af9-e0767d93b1a2,-9201407.0908,4097168.0414
2348,Twin Chimneys Landfill,11075 Augusta Rd,Honea Path,SC,29654,864-243-9672,34.5394302939,-82.3162645577,Yes,1,0,0,0,1,0,0,1,0,0,0,0,1,4,5734a55a-7d02-4b17-9bf5-e5b2e4375a77,-9163405.0599,4101467.2815
2352,Calhoun County Scalehouse,112 Purple Martin Rd,St Matthews,SC,29135,803-874-1558,33.7267458558,-80.7605847446,Yes,1,0,0,0,1,0,1,1,0,0,1,0,1,4,d0991bae-547c-4c77-a1cc-81fb23d4b28e,-8990227.5195,3992170.2993
2379,Enoree Convenience Center,1311 Anderson Ridge Rd,Greer,SC,29651,864-243-9672,34.8070341596,-82.1920189861,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,3ff5b92b-5583-406b-ba97-c09db36a7921,-9149574.1037,4137689.5935
2385,Charleston County Landfill,1344 Bees Ferry Rd,Charleston,SC,29414,843-571-0929,32.8117352836,-80.1063493367,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,4,d8ed8757-3257-41eb-9209-794720b53628,-8917398.3406,3870342.3944
2386,Georgetown County Recycling,135 Veronica Rd,Georgetown,SC,29440,843-546-3730,33.2495009265,-79.3986531467,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,a24b01e7-dc9b-4511-a6a1-77efb0d93c62,-8838617.9399,3928468.923
2387,Barnwell County Recycling Center-Barnwell 3,1359 Seven Pines Rd,Barnwell,SC,29812,803-259-4583,33.2608006365,-81.4512174627,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,558c5e7a-c258-42ca-a087-501fcafc4119,-9067108.4222,3929973.127
2388,Barnwell County Recycling Center-Barnwell 1,1360 Orchard Rd,Barnwell,SC,29853,803-259-4581,33.3077537913,-81.4061408275,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,cb660863-29e6-497d-a457-87b117a14f5a,-9062090.5128,3936225.5981
2391,Sycamore Drop-off Site,139 Long Pond Rd,Ulmer,SC,29827,803-632-3430,33.0583115896,-81.2142565342,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,a5b67d80-ec5f-4392-8a5e-259243842869,-9040730.0434,3903047.2613
2395,Woodward Recycling Center,1419 Lewis Store Rd,Blackstock,SC,29014,803-581-8462,34.5175889588,-81.1949232565,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,1cbc73ef-e9bd-4bb1-a1e2-1bbeb62f2ad9,-9038577.8803,4098516.041
2397,Charity Church Convenience Center,1430 Charity Church Rd,Huger,SC,29450,843-336-3111,33.0108740958,-79.81405589,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,85f889d8-a4f0-4f79-b6f7-78bd532eed1d,-8884860.3743,3896748.2604
2399,Lake Monticello,1443 Ladds Rd,Blair,SC,29015,803-635-3615,34.3886391455,-81.3133716384,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,43637fb4-1ab4-4ee1-9789-488fee32bed8,-9051763.4969,4081107.8157
2400,Jenkinsville Recycling Center,145 Fire Tower Circle,Jenkinsville,SC,29065,803-932-3431,34.2614736417,-81.2790294248,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,d0695ad9-3e41-48aa-b2ce-95a3e7d6f601,-9047940.5374,4063966.7147
2402,Barton Drop-off Site,1485 Terry Rd,Barton,SC,29827,803-584-3438,32.9204301189,-81.2934668664,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,343cb1cd-6fd5-4e3f-8b0b-860f8e61ece1,-9049547.6991,3884747.9926
2409,Barnwell County Solid Waste,155 Landfill Rd,Barnwell,SC,29812,803-541-1109,33.3189496031,-81.3356829627,Yes,1,0,0,0,1,0,1,1,1,0,1,0,1,4,80956a13-5fbf-4410-8d9f-80877ee90e0b,-9054247.177,3937716.9748
2412,Wateree Convenience Center,1561 Wateree Dam Rd,Ridgeway,SC,29130,803-438-9101,34.3339470536,-80.7189882166,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,e89e4a54-3d62-4049-b610-e76454c339e8,-8985597.0172,4073732.4884
2416,Cherokee County Recycling Center,1602 Overbrook Dr,Gaffney,SC,29341,864-487-2760,35.0704037722,-81.6984891841,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,fd497fc3-7fa7-45fb-9d6c-ee77240ff9f2,-9094634.6028,4173453.7833
2428,Huggins Garment,178 Huggins Garment Rd,Donalds,SC,29654,864-379-8300,34.3981985438,-82.3705227492,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,38304978-3530-4a84-a070-882a759e77c1,-9169445.0551,4082397.4077
2430,Pineville Convenience Center,1818 Hwy 45,Pineville,SC,29468,843-567-2261,33.4289060314,-80.0039651504,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,2965738d-0a9c-43fb-b152-26cf21e4faf5,-8906000.9849,3952374.2985
2435,Winnsboro Recycling Center,1936 US Hwy 321 S,Winnsboro,SC,29180,803-635-3153,34.3377455981,-81.0853296986,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,167b7845-e7d3-4623-86ad-9e31b19a28bb,-9026377.9766,4074244.5719
2439,Ridgeway Recycling Center,1966 US Hwy 21 S,Ridgeway,SC,29130,803-337-3823,34.2814351557,-80.9506288746,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,4351930b-5313-4ee7-98a4-8a5b85f1c2db,-9011383.1447,4066655.6839
2440,SC Tire Processing,19674 Atomic Rd,Jackson,SC,29831,803-393-1098,33.3095624212,-81.7634218358,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7fe9f1d1-e681-4cbd-96d6-9ef36b5d601d,-9101862.8645,3936466.5083
2442,Piedmont Convenience Center,200 Owens Rd,Piedmont,SC,29673,864-845-3466,34.6799590459,-82.4344064411,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,41616db2-1c4c-46ff-a40d-dc966412179d,-9176556.5589,4120474.3718
2443,Georgetown County Convenience-Andrews,201 Carberry St,Andrews,SC,29510,843-264-9265,33.4458259012,-79.5541118421,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,6fc310f3-9402-401a-a093-5a23ee325389,-8855923.5289,3954631.3854
2450,Pickens County Recycling Table Rock Site,2047 Old Liberty Rd,Liberty,SC,29657,864-878-5823,34.8272715144,-82.6602937586,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,96914389-585c-4030-8090-b2d9b062e9bf,-9201702.2284,4140433.6497
2452,Blair Recycling Center,208 Ashford Ferry Rd,Blair,SC,29015,803-635-8009,34.4493199855,-81.3007540677,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0e1f60ce-9fe0-4c63-9a36-b58eb9b9c514,-9050358.9154,4089296.3809
2453,Bamberg County Solid Waste-Olar,20954 Ehrhardt Rd,Olar,SC,29843,803-368-8091,33.219041446,-81.1766698848,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,cd4981f6-c662-4060-a2c9-fce4f3b67779,-9036545.9164,3924415.1295
2458,Shulerville Convenience Center,2115 Shulerville Rd,Jamestown,SC,29453,843-257-2127,33.2189284596,-79.6232528481,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,915538ed-4e8d-455b-897d-3a0bba26617d,-8863620.2716,3924400.1019
2460,Aiken County Recycling Drop Off #3,"2120 Williston Rd, Hwy 278",New Ellenton,SC,29803,803-642-7613,33.3925215004,-81.7184094359,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5636325a-f651-4a50-823b-17b3a23d9f8b,-9096852.106,3947522.1392
2463,Ranger Drive Convenience Center,2163 Ranger Dr,Cross,SC,29436,843-719-2383,33.3481637549,-80.1384146481,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,fd5925c7-0753-45e5-b433-c8e721ff82a6,-8920967.8386,3941609.4533
2474,Chester County Landfill,2351 State Rd 44,Chester,SC,29706,803-377-1717,34.666142251,-81.0816495419,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,4048110c-cf9f-4e21-a988-c15b16581dd3,-9025968.3051,4118604.1728
2477,Clarendon County Landfill,2475 J W Rhames Rd,Manning,SC,29102,803-473-3357,33.6913459706,-80.3313602596,Yes,1,0,0,0,1,0,1,1,1,0,1,0,1,4,c42290d3-04b8-468e-911e-1f6a1bb856f2,-8942446.454,3987433.1248
2479,Shelton Recycling Center,257 Clayton Depot Rd,Blair,SC,29015,803-635-1642,34.4953042005,-81.4092848247,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,88530ef1-7605-41d2-bbba-fbebc8028e8d,-9062440.5078,4095505.6749
2480,Hilton Head Solid Waste and Recycling,26 Summit Dr,Hilton Head Island,SC,29926,843-681-3731,32.2239740843,-80.6947375037,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0144b1e8-dee7-4725-aefe-099aa028352e,-8982897.4282,3792747.5662
2491,Aiken County Recycling Drop Off #2,"29834, 458 Huber Clay Rd",Warrenville,SC,29851,803-642-7613,33.4856767798,-81.840025097,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4fd21d45-f669-47f1-8333-d0218ef2def8,-9110390.304,3959949.1624
2495,Kershaw County Solid Waste,3007 John G Richards Rd,Kershaw,SC,29067,803-475-7724,34.4078991834,-80.7429647241,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,6cf68e34-4c58-47a0-82e8-a6b467808587,-8988266.071,4083706.2172
2506,McGill Convenience Site,3103 Kershaw Country Club Rd,Kershaw,SC,29067,803-283-2101,34.4931348523,-80.6716245083,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2fc6c511-40d6-48c0-bbdd-b32a4f0227b3,-8980324.5126,4095212.6723
2513,Barnwell County Recycling Center-Blackville,3287 Healing Springs Rd,Blackville,SC,29817,803-284-3753,33.3993612071,-81.2880089164,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,6cde0e0b-6357-44cf-803c-9eab6b91aa17,-9048940.1252,3948434.1126
2524,Savanna Creek Convenience Center,3663 N Hwy 17 A,Bonneau,SC,29431,843-719-2383,33.2867920724,-79.7579883432,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,58845314-4c3a-4439-80fe-cd73a974d1e2,-8878618.9631,3933433.8429
2526,Echo Valley Convenience Center,3705 Geer Hwy,Marietta,SC,29690,864-243-9672,35.0532198247,-82.5178615368,Yes,1,0,0,0,1,0,0,1,0,0,0,0,1,4,5eee3c01-872d-418c-b45a-7039fb6700d8,-9185846.7427,4171116.782
2528,O&#x27;Neal Residential Waste and Recycling Center,3769 Camp Rd,Greer,SC,29651,864-243-9672,35.0112791777,-82.2748232484,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,9506b866-4db5-49ad-80a3-fded632f4688,-9158791.8359,4165414.9668
2529,Sharon Drop-off Site,396 Sherard Circle,Abbeville,SC,29620,864-446-0046,34.1201796004,-82.4054230646,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,6d54591c-e973-4373-b3e3-1239588a08a7,-9173330.14,4044951.534
2533,"Blackberry Valley Residential Waste, Recycling, and Convenience Center",409 Blackberry Valley Rd,Greenville,SC,29617,864-243-9672,34.9138420372,-82.4827273764,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,6f3ef099-5923-43fb-9ab5-11975204bd99,-9181935.6238,4152179.6933
2535,Liberty Tire Co,4112 Hwy 24,Anderson,SC,29626,864-224-6604,34.5081353306,-82.7431079574,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,d69bec80-fe45-4a31-b9e6-042e6051f368,-9210921.0635,4097238.8797
2546,Systech Environmental Corporation,467 Judge St,Harleyville,SC,29448,843-462-7141,33.2286524008,-80.4469772867,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0323b644-07f5-42d9-a36f-0a25fd1f5e91,-8955316.884,3925694.0813
2547,Mitford Recycling Center,4719 Wateree Rd,Winnsboro,SC,29180,803-482-6164,34.5000523036,-80.9229471474,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0bf1dc30-55f0-429c-b8e7-0eff88b4c4c0,-9008301.6291,4096147.0134
2549,Ridge Recyclers Waste Tire Processing,490 Hwy 121,Johnston,SC,29832,803-275-5111,33.777790534,-81.835899161,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,b395f708-6469-4ce1-8ccf-f85e4d783e91,-9109931.0084,3999004.4826
2557,Appleton Drop-off Site,506 Gill Rd,Appleton,SC,29810,803-584-3438,33.042159976,-81.3570512141,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,c0fb6812-2c91-4c4d-87e8-c53a9775559b,-9056625.8791,3900902.1812
2561,Simpsonville Convenience Center,517 Hipps Rd,Simpsonville,SC,29680,864-967-8821,34.6862686633,-82.2834722279,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,9edead98-b3a2-4c84-8215-a292c3352a60,-9159754.6343,4121328.5298
2567,Fort Convenience Site,5330 J B Denton Rd,Lancaster,SC,29720,803-283-2101,34.5963214138,-80.8410311912,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,3626d76a-0548-46ee-9fa4-47e8f1d7b5a1,-8999182.7845,4109158.1714
2568,Aiken County Recycling Drop Off #1,537 Edgefield Rd,North Augusta,SC,29841,803-642-1533,33.539238124,-81.9422947488,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,d5aca48c-151a-42ce-8d10-d7e55915f5a1,-9121774.9132,3967100.3592
2572,Murrells Inlet Recycling Center,5455 Wesley Rd,Murrells Inlet,SC,29576,843-651-0872,33.5320729427,-79.0697993749,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,c2d0864c-f246-4a24-842d-b17232c9ebda,-8802010.096,3966143.4625
2576,Adger Recycling Center,5779 Old Airport Rd,Winnsboro,SC,29180,803-635-8009,34.4362193811,-81.1378175695,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,5ff3277d-6ad1-4c62-8a84-3f8cf0708988,-9032220.9018,4087528.0199
2577,Lee County Recyling Center,58 Ashwood School Rd,Bishopville,SC,29010,803-428-4727,34.1070239875,-80.3160973529,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,d5814194-07ef-4e31-8569-a75c293ba232,-8940747.3968,4043182.697
2584,Calhoun Falls Drop-off Site,5957 Old Calhoun Falls Rd,Calhoun Falls,SC,29628,864-391-3793,34.1081888798,-82.5595558882,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,f1d06909-4ae8-4219-a922-ae6f2c816506,-9190488.1323,4043339.3016
2585,Pawleys Island Convenience Center,596 Grate Ave,Pawleys Island,SC,29585,843-237-1154,33.4435255676,-79.1366939951,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,7c2d6705-2a69-4a0b-977f-d341d829ed2b,-8809456.7728,3954324.5005
2588,Oakley Road Convenience Center,606 Oakley Rd,Moncks Corner,SC,29461,843-719-2383,33.130842367,-80.0404562588,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,9bc467a5-2008-4ab3-acb1-f1f960e3403d,-8910063.1562,3912684.8624
2590,Charleston County Recycling and Convenience Center,6380 Maxville Rd,Awendaw,SC,29429,843-720-7111,32.9862379345,-79.6448815735,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,4,8a6ccaf1-2da4-4e54-96ca-4544a4bba71e,-8866027.9698,3893478.2753
2591,St. Helena Convenience Center,639 Sea Island Pkwy,St Helena Island,SC,29920,843-838-7277,32.3980744762,-80.5982714259,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3c63e2e1-1cb5-4ba7-b008-8983445012a0,-8972158.8712,3815679.0932
2594,Barnwell County Recycling Center-Barnwell 2,6640 Hwy 3,Barnwell,SC,29812,803-259-4580,33.1876966526,-81.3633623906,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,02e7bca2-e859-44ae-9bb1-1d78933ee06c,-9057328.4371,3920244.9917
2599,Tower Tire,7053 Savannah Hwy,Ravenel,SC,29470,843-889-0300,32.7684850019,-80.2882053418,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8dd27f37-6303-4e03-b3c7-e333dd7ed8f1,-8937642.4643,3864615.2263
2604,Bamberg County Solid Waste-Ehrhardt,739 State Rd S-5-93,Ehrhardt,SC,29081,803-267-2181,33.0550446135,-81.0965143812,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,420e93bf-6852-43de-b265-d43e47aba3cd,-9027623.043,3902613.3462
2606,Foreston Recycling Center,7598 Brewer Rd,Manning,SC,29102,803-505-6607,33.6022795245,-80.1042831932,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,59fb5108-a607-4c1f-ae0a-446dfa871ccd,-8917168.3426,3975522.9665
2607,Martin Drop-off Site,7601 Augusta Hwy,Martin,SC,29836,803-584-3438,33.097900443,-81.5186920675,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,48f44433-af43-4ea4-b809-60a3497e040b,-9074619.6621,3908306.6807
2608,Barnwell County Recycling Center-Barnwell 4,7633 Hwy 64 E,Barnwell,SC,29812,803-259-4598,33.2229005264,-81.3400890819,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,17cc7a0c-6256-4b44-89c8-4b9e3c4e3396,-9054737.6636,3924928.6472
2611,Horry County Recycling Center,797 Hwy 9,Longs,SC,29568,843-399-5277,33.91720739,-78.721901264,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,c46857b5-95b4-402d-9f85-c53693073528,-8763282.2458,4017691.3064
2616,North Collection Site,8338 North Rd,North,SC,29112,803-247-3625,33.6153124799,-81.083550777,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,4,ce14e0a0-0efa-4d02-8974-dc1491fc22f0,-9026179.9438,3977264.988
2617,Barnwell County Recycling Center-Williston 2,8360 Springfield Hwy,Williston,SC,29853,803-266-2985,33.4107937306,-81.4119955902,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,fce60c7f-754a-40f7-b371-ec1a7d9c3512,-9062742.2628,3949958.6263
2621,Barnwell County Recycling Center-Hilda,870 Reedy Branch Rd,Hilda,SC,29812,803-259-4588,33.2635308324,-81.2841274134,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,6c8eda75-f1ee-44cc-bbcb-166f73ac0263,-9048508.0375,3930336.5994
2622,Georgetown County Convenience-Georgetown,8829 N Fraser St,Georgetown,SC,29440,843-545-5760,33.4947108496,-79.2624974581,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,dbabff2a-3d87-4a03-b0c1-d40bc9cf59a1,-8823461.1547,3961155.0399
2623,Dillon County Landfill,901 Landfill Rd,Dillon,SC,29536,843-774-1436,34.3951244078,-79.3638716894,Yes,1,0,0,0,0,0,0,1,1,0,1,0,1,4,b2654086-e30c-4e16-9112-030580223270,-8834746.0906,4081982.694
2630,Barnwell County Recycling Center-Williston 1,963 Thorin Dr,Williston,SC,29853,803-266-4744,33.366984539,-81.4185253684,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,4,10b6834e-b1cc-4124-a122-e74ef24b24fd,-9063469.1543,3944117.8074
2633,Greene ﻿County Convenience Center - Debusk,10 ﻿Amity Rd,Greeneville,TN,37743,423-257-6960,36.1191485179,-82.8631846836,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,92fd0875-c977-41a3-b4c1-3aa40d49d918,-9224287.9578,4317029.3973
2645,Cumberland ﻿County Convenience Center - Crab Orchard,10223 ﻿Hwy 70 E,Crab Orchard,TN,37723,931-484-9328,35.9060152617,-84.8721355788,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,f1ca52ef-0140-44dc-a443-d4d68fd24dbf,-9447923.4125,4287697.8549
2649,City ﻿of Knoxville-Transfer Station,1033 ﻿Elm St,Knoxville,TN,0,865-215-6700,35.9751174928,-83.9353632811,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,d7c30488-449e-4094-ad74-cbc3ce7667e1,-9343642.3674,4297199.0691
2657,Knox ﻿County Recycling Drop-Off - Dutchtown Convenience Center,10618 ﻿Dutchtown Rd,Knoxville,TN,37932,865-215-5865,35.9142937149,-84.1410372122,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,cd8bcaf7-a070-4ef8-b19b-42f11040dc57,-9366537.8909,4288835.6668
2662,Greene ﻿County Convenience Center - Romeo,11065 ﻿Lonesome Pine Trail,Greeneville,TN,37745,423-422-7067,36.2840642584,-82.9304517945,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,c9f99b66-c4db-4acd-adc6-d019a60df1a2,-9231776.1017,4339779.8732
2664,Anderson ﻿County Recycling Drop-Off Site - Marlow Convenience Center,111 ﻿Hwy 61,Oliver Springs,TN,37840,865-435-6779,36.047396205,-84.343098261,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,915b1875-d1bd-41c0-8e60-6263dc3f4e8e,-9389031.2315,4307145.9304
2671,Cocke ﻿County Convenience Center - Irish Cut,1160 ﻿Old Asheville Hwy,Newport,TN,37821,423-623-6498,35.9560949441,-83.1495869293,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,e498cdc6-bd34-4dce-8d2c-c3403be448c7,-9256170.1182,4294582.7398
2672,Fayette ﻿County Convenience Center,11675 ﻿Hwy 76,Somerville,TN,38068,901-465-5230,35.22450877,-89.349921514,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,323a6e8e-fd57-4746-931b-a5561295298a,-9946388.3996,4194433.8901
2677,Cumberland ﻿County Convenience Center - Airport,12 ﻿Old Hwy 70,Crossville,TN,38572,931-484-9328,35.9494053619,-85.0958308801,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,932aa7fd-aaf9-48cf-8436-934b9bb1be45,-9472825.0671,4293662.8033
2678,Chester ﻿County Convenience Center - Hilltop Convenience Center,120 ﻿New Friendship Rd,Henderson,TN,38340,731-989-9990,35.5172308858,-88.5985266549,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6da0463d-8872-4cb9-ae66-5861d2a4865e,-9862743.4853,4234395.7167
2686,Cumberland ﻿County Convenience Center - Rinnie,12405 ﻿Hwy 127 N,Crossville,TN,38571,931-484-9328,36.1157470359,-85.0597585502,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,f8324804-0027-4e2e-ae1a-7af54d60c68c,-9468809.5137,4316560.647
2687,Greene ﻿County Convenience Center - Orebank,125 ﻿Orebank Rd,Greeneville,TN,37743,423-798-1798,36.115540156,-82.9818375566,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,47aa94c3-8732-4865-bb1c-c8e1a9bc22ed,-9237496.3391,4316532.1505
2688,Greene ﻿County Convenience Center - Walkertown,1250 ﻿Walkertown Dr,Greeneville,TN,37743,423-798-1789,36.15914,-82.83539,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,4,0c2159e2-784a-4e00-81b1-5714b8f1ff70,-9221193.8671,4322541.9082
2697,Chester ﻿County Convenience Center - Cave Springs,1340 ﻿Cave Springs Rd,Henderson,TN,38340,731-989-9326,35.3399707632,-88.7204806166,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,4,72434ccd-21aa-409d-928d-61219ee51c37,-9876319.3407,4210179.2273
2703,Anderson ﻿County Recycling Drop-Off Site - Briceville Convenience Center,1413 ﻿Briceville Hwy,Briceville,TN,37710,865-426-6909,36.1804495723,-84.1820805461,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6cbc84cc-476f-4554-8e5d-a62169206cd2,-9371106.8172,4325480.4056
2710,Anderson ﻿County Recycling Drop-Off Site - Blockhouse Valley Center,1480 ﻿Blockhouse Valley Rd,Clinton,TN,37716,865-463-6845,36.0427724248,-84.1815478462,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0a49bdb6-da7c-4525-8671-cabdc7853195,-9371047.5163,4306509.342
